#vertices,#edges,min_distance,death_rate,diameter_size,clique_number,med_degree,max_degree,density_loop,density_no_loop,avg_local_transitivity,transitivity,girth,radius,average_path_length
167,1004,50,200,17,18,32,32,0.07157114342743084,0.07243344636029146,0.6659555763387681,0.7088309808179515,3,1.0,5.3931330472103
