#vertices,#edges,min_distance,death_rate,diameter_size,clique_number,med_degree,max_degree,density_loop,density_no_loop,avg_local_transitivity,transitivity,girth,radius,average_path_length
102,2610,200,250,5,39,74,74,0.49685893774985723,0.5066977285963891,0.8173460847439906,0.7908808246317852,3,2.0,1.6204620462046204
