#vertices,#edges,min_distance,death_rate,diameter_size,clique_number,med_degree,max_degree,density_loop,density_no_loop,avg_local_transitivity,transitivity,girth,radius,average_path_length
462,65950,250,50,5,191,409,409,0.6166259945957571,0.6193011616005109,0.8309345634450271,0.8070386459089534,3,2.0,1.4039590200110807
