#vertices,#edges,min_distance,death_rate,diameter_size,clique_number,med_degree,max_degree,density_loop,density_no_loop,avg_local_transitivity,transitivity,girth,radius,average_path_length
245,669,25,150,22,10,17,17,0.022200099552015927,0.022382067581130812,0.6055326842847455,0.6033233915636983,3,1.0,6.486376021798365
