#vertices,#edges,min_distance,death_rate,diameter_size,clique_number,med_degree,max_degree,density_loop,density_no_loop,avg_local_transitivity,transitivity,girth,radius,average_path_length
142,305,25,200,12,9,13,13,0.03004038215305821,0.030466486864449107,0.5891439478396001,0.6348182883939039,3,1.0,3.8016713091922005
