#vertices,#edges,min_distance,death_rate,diameter_size,clique_number,med_degree,max_degree,density_loop,density_no_loop,avg_local_transitivity,transitivity,girth,radius,average_path_length
388,46100,250,100,4,168,340,340,0.610871120769618,0.6140280774661019,0.8315113667258044,0.8067838526290929,3,2.0,1.4055781986733797
